price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft,years_since_reno,has_basement,basement_ratio,bath_per_bed,sqft_per_room,log_sqft_living,log_sqft_lot,cluster,split,segment
110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1250,0,1945,,Maple Valley,98038,0,1945,69,69.0,88.0,69.0,0,0.0,0.3333333333333333,312.5,7.1316985104669115,10.880760489345077,1,train,Compact Entry-Level
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,1992,,Bellevue,98006,0,1992,22,22.0,284.7328244274809,22.0,0,0.0,0.8333333333333334,476.3636363636364,7.8713112033234065,9.099520536870939,3,test,New-Build Suburban Family
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,1941,,Burien,98166,0,1941,73,73.0,156.2962962962963,73.0,0,0.0,0.5,300.0,7.208600337960199,8.938662873666118,1,train,Compact Entry-Level
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,,Seattle,98107,0,1964,50,50.0,281.25,50.0,1,0.5,0.75,342.85714285714283,7.783640596221253,8.114025442356757,0,train,Established Family Home
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,,Seattle,98107,0,1928,86,86.0,266.0144927536232,86.0,1,0.391304347826087,0.625,424.61538461538464,7.923348211930154,8.517393171418904,0,train,Established Family Home
1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1870,1200,1976,,Mercer Island,98040,0,1976,38,38.0,399.0228013029316,38.0,1,0.39087947882736157,0.5625,491.2,8.029758520440822,9.68215486062588,2,test,Premium View Property
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1990.0,Vashon,98070,1,1990,95,24.0,301.47058823529414,24.0,0,0.0,0.875,544.0,7.621195162809845,10.26095218458911,2,train,Premium View Property
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1981.0,Seattle,98199,1,1981,103,33.0,355.93220338983053,33.0,0,0.0,0.5,295.0,7.479299637782834,8.699681400989514,0,train,Established Family Home
1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,2012,,Bellevue,98004,0,2012,2,2.0,362.1776504297994,2.0,0,0.0,0.9375,450.3225806451613,8.157943507105037,9.123801610558944,3,train,New-Build Suburban Family
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,2005,,Seattle,98136,0,2005,9,9.0,363.2530120481928,9.0,0,0.0,0.75,237.14285714285714,6.7226297948554485,7.195937226475569,1,test,Compact Entry-Level
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,,Seattle,98116,0,2009,5,5.0,376.530612244898,5.0,1,0.3163265306122449,1.25,217.77777777777777,6.8885724595653635,6.79794041297493,3,train,New-Build Suburban Family
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,2010,,Seattle,98103,0,2010,4,4.0,404.4585987261146,4.0,0,0.0,0.8333333333333334,285.45454545454544,7.359467638255621,7.2682230211595655,3,train,New-Build Suburban Family
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,2014,,Redmond,98052,0,2014,0,0.0,316.1737003058104,0.0,1,0.04892966360856269,0.8125,451.0344827586207,8.092851027538384,8.554103545436334,3,train,New-Build Suburban Family
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,2010,,Maple Valley,98038,0,2010,4,4.0,177.3148148148148,4.0,0,0.0,0.625,332.3076923076923,7.6783263565068856,8.736168065858228,3,train,New-Build Suburban Family
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,2008,,Kirkland,98033,0,2008,6,6.0,320.1219512195122,6.0,1,0.2926829268292683,0.9375,423.2258064516129,8.0959035329611,9.305741456739435,3,train,New-Build Suburban Family
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,2001,,Renton,98058,0,2001,13,13.0,135.41666666666666,13.0,0,0.0,0.625,516.9230769230769,8.119993827725105,8.94715577112479,3,test,New-Build Suburban Family
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,2013,,Redmond,98052,0,2013,1,1.0,260.2857142857143,1.0,0,0.0,0.55,406.4516129032258,8.055475141757274,8.87066300440602,3,train,New-Build Suburban Family
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,2009,,Seattle,98122,0,2009,5,5.0,345.30386740331494,5.0,1,0.20441988950276244,1.1666666666666667,278.46153846153845,7.501634457883413,7.52131798019924,3,train,New-Build Suburban Family
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,1993,,Sammamish,98074,0,1993,21,21.0,237.5912408759124,21.0,0,0.0,0.625,421.53846153846155,7.916078096302786,8.87360810154911,3,train,New-Build Suburban Family
480000.0,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,1976,,Woodinville,98077,0,1976,38,38.0,125.32637075718016,38.0,1,0.44386422976501305,0.95,392.8205128205128,8.25088114470065,10.463131911491967,0,train,Established Family Home
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,2007,,Issaquah,98029,0,2007,7,7.0,237.3040752351097,7.0,0,0.0,1.0833333333333333,510.4,8.068089626278244,8.572438665642215,3,train,New-Build Suburban Family
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,1977,,Kenmore,98028,0,1977,37,37.0,195.74468085106383,37.0,1,0.4085106382978723,0.75,447.6190476190476,7.762596048540069,9.254452946594503,0,train,Established Family Home
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,1972,,Federal Way,98023,0,1972,42,42.0,106.51195219123504,42.0,1,0.35856573705179284,0.5625,401.6,7.828436359157585,9.007734471879521,0,test,Established Family Home
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,2006,,Redmond,98053,0,2006,8,8.0,315.4761904761905,8.0,0,0.0,1.0,420.0,7.427144133408616,8.507344855361422,1,train,Compact Entry-Level
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,1954,,Shoreline,98133,0,1954,60,60.0,253.954802259887,60.0,1,0.4576271186440678,0.6666666666666666,354.0,7.479299637782834,8.796490207333578,0,train,Established Family Home
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,1981,,Renton,98056,0,1981,33,33.0,265.13761467889907,33.0,0,0.0,0.3333333333333333,272.5,6.994849985833071,8.897819009510757,1,train,Compact Entry-Level
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,2006,,Kent,98030,0,2006,8,8.0,124.2919026991003,8.0,0,0.0,0.5,400.1333333333333,8.007034012193408,8.650149418664864,3,test,New-Build Suburban Family
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,1994,,Seattle,98117,0,1994,20,20.0,214.28571428571428,20.0,0,0.0,0.6,306.25,7.804251383528112,8.432070937999402,3,train,New-Build Suburban Family
777000.0,3.0,3.25,3610,59677,2.0,0,0,3,2440,1170,2003,,Issaquah,98027,0,2003,11,11.0,215.23545706371192,11.0,1,0.32409972299168976,1.0833333333333333,577.6,8.191740021277457,10.996718722251758,3,train,New-Build Suburban Family
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,1956,,Bellevue,98005,0,1956,58,58.0,244.44444444444449,58.0,1,0.4666666666666667,0.5,375.0,7.719129840906732,8.922791623969637,0,train,Established Family Home
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,1957,,Bellevue,98008,0,1957,57,57.0,421.7741935483871,57.0,0,0.0,0.5,275.55555555555554,7.123672785204607,8.95364003713313,1,train,Compact Entry-Level
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,1958,,Seattle,98115,0,1958,56,56.0,277.87610619469024,56.0,1,0.3672566371681416,0.5,376.6666666666667,7.72356247227797,8.699681400989514,0,train,Established Family Home
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,,Redmond,98052,0,1963,51,51.0,277.9904306220096,51.0,1,0.4880382775119617,0.4375,363.4782608695652,7.645397699428633,9.007612005404566,0,test,Established Family Home
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,1962,,Seattle,98168,0,1962,52,52.0,121.2871287128713,52.0,1,0.39603960396039606,0.35,299.25925925925924,7.611347717403621,8.974997713204976,0,train,Established Family Home
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,1911,,Seattle,98108,0,1911,103,103.0,211.73469387755105,103.0,1,0.5,0.5833333333333334,412.63157894736844,7.581209826196346,8.517393171418904,0,train,Established Family Home
1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,3120,0,1969,,Yarrow Point,98004,0,1969,45,45.0,607.3717948717949,45.0,0,0.0,0.45,430.3448275862069,8.045908742270779,9.721545923560459,3,test,New-Build Suburban Family
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,1967,,Kent,98030,0,1967,47,47.0,180.0,47.0,0,0.0,0.5,277.77777777777777,7.1316985104669115,8.922791623969637,1,train,Compact Entry-Level
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,1987,,Duvall,98019,0,1987,27,27.0,192.61744966442956,27.0,1,0.21476510067114093,0.75,283.8095238095238,7.307202314764738,9.169622538697624,0,train,Established Family Home
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,1906,,Seattle,98102,0,1906,108,108.0,276.53979238754323,108.0,1,0.20761245674740483,0.5,321.1111111111111,7.969357742016346,7.771067086065406,0,test,Established Family Home
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,1942,,Auburn,98001,0,1942,72,72.0,126.28947368421052,72.0,0,0.0,0.3333333333333333,475.0,7.550135342488429,10.43084575693648,1,test,Compact Entry-Level
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,1922,,Seattle,98122,0,1922,92,92.0,351.7857142857143,92.0,1,0.48214285714285715,0.5833333333333334,353.6842105263158,7.427144133408616,7.783640596221253,0,train,Established Family Home
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,1975,,Bellevue,98008,0,1975,39,39.0,344.82758620689657,39.0,0,0.0,0.8333333333333334,369.09090909090907,7.616283561580385,9.035867930125628,3,train,New-Build Suburban Family
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,2004,,Renton,98058,0,2004,10,10.0,127.00534759358288,10.0,1,0.39572192513368987,0.625,575.3846153846154,8.227108234348146,9.071193240566025,0,train,Established Family Home
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,,Seattle,98118,0,1951,63,63.0,363.9240506329114,63.0,1,0.25316455696202533,0.5833333333333334,332.63157894736844,7.365812837209472,9.371693622333941,0,train,Established Family Home
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,1927,,Seattle,98122,0,1927,87,87.0,433.14606741573033,87.0,1,0.21910112359550563,0.75,339.04761904761904,7.484930283289661,8.71948076085107,0,train,Established Family Home
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,1943,,Seattle,98118,0,1943,71,71.0,170.32967032967034,71.0,0,0.0,0.5,303.3333333333333,6.814542897259958,8.73761303680885,1,train,Compact Entry-Level
550000.0,7.0,4.0,3440,8100,2.0,0,0,3,3440,0,1970,,Seattle,98103,0,1970,44,44.0,159.88372093023256,44.0,0,0.0,0.5714285714285714,312.72727272727275,8.14351740579748,8.999742789830492,3,train,New-Build Suburban Family
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,1975,,Bellevue,98008,0,1975,39,39.0,370.6896551724138,39.0,0,0.0,0.8333333333333334,316.3636363636364,7.462214939768189,9.528866827722945,3,test,New-Build Suburban Family
464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,1959,,Shoreline,98133,0,1959,55,55.0,136.47058823529412,55.0,1,0.5,0.5,453.3333333333333,8.131824785007195,9.101752431559284,0,train,Established Family Home
1050000.0,4.0,3.25,4400,16625,2.0,0,0,3,4400,0,2003,,Sammamish,98075,0,2003,11,11.0,238.63636363636363,11.0,0,0.0,0.8125,606.8965517241379,8.38958706681109,9.718723014091033,3,train,New-Build Suburban Family
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,1977,,Vashon,98070,0,1977,37,37.0,174.12935323383084,37.0,0,0.0,0.8333333333333334,365.45454545454544,7.606387389772652,9.567944883732848,3,train,New-Build Suburban Family
591000.0,4.0,2.25,2710,38180,2.0,0,0,4,2710,0,1977,,Woodinville,98077,0,1977,37,37.0,218.0811808118081,37.0,0,0.0,0.5625,433.6,7.905072849498666,10.550093288660157,3,train,New-Build Suburban Family
2555000.0,4.0,2.5,5300,26211,2.0,1,2,2,4570,730,1923,,Seattle,98105,0,1923,91,91.0,482.0754716981132,91.0,1,0.13773584905660377,0.625,815.3846153846154,8.575650760987806,10.173972600159388,2,train,Premium View Property
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,1956,,Seattle,98117,0,1956,58,58.0,547.3282442748092,58.0,1,0.16793893129770993,0.5,291.1111111111111,7.1785454837637,8.263848131368906,1,train,Compact Entry-Level
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,1939,,SeaTac,98188,0,1939,75,75.0,115.3846153846154,75.0,0,0.0,0.375,354.54545454545456,7.576097340623111,9.438272440022189,1,train,Compact Entry-Level
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,,Seattle,98168,0,1947,67,67.0,216.34615384615384,67.0,0,0.0,0.3333333333333333,260.0,6.947937068614969,8.785080636539838,1,test,Compact Entry-Level
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,1968,,Kirkland,98034,0,1968,46,46.0,316.51376146788994,46.0,0,0.0,0.5833333333333334,229.47368421052633,6.994849985833071,8.881975184248867,1,train,Compact Entry-Level
230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,1931,,Seattle,98133,0,1931,83,83.0,353.84615384615387,83.0,0,0.0,0.375,236.36363636363637,6.478509642208569,8.586905803827538,1,train,Compact Entry-Level
385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,1943,,Seattle,98146,0,1943,71,71.0,260.1351351351352,71.0,1,0.5,0.6666666666666666,296.0,7.300472814267799,8.79497643168877,2,train,Premium View Property
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,,Kirkland,98034,0,1973,41,41.0,113.9240506329114,41.0,0,0.0,0.5,263.3333333333333,6.673297967767654,7.878912912297133,1,train,Compact Entry-Level
860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,1986,,Bellevue,98004,0,1986,28,28.0,241.5730337078652,28.0,1,0.35674157303370785,0.625,547.6923076923077,8.177796683277778,9.316500567804573,2,test,Premium View Property
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,2006,,Newcastle,98056,0,2006,8,8.0,225.0,8.0,0,0.0,0.625,461.53846153846155,8.006700845440367,8.621373010325902,3,train,New-Build Suburban Family
975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,2000,,Bellevue,98006,0,2000,14,14.0,279.36962750716333,14.0,0,0.0,0.625,536.9230769230769,8.157943507105037,8.921991410536698,2,train,Premium View Property
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,,Mercer Island,98040,0,1967,47,47.0,333.3333333333333,47.0,0,0.0,0.5833333333333334,492.63157894736844,7.75833346749091,9.25874951118387,1,train,Compact Entry-Level
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,1951,,Shoreline,98155,0,1951,63,63.0,224.24242424242425,63.0,1,0.3575757575757576,0.5833333333333334,347.36842105263156,7.409136443920128,9.018574356354229,0,train,Established Family Home
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,1944,,Seattle,98107,0,1944,70,70.0,342.7835051546392,70.0,1,0.4072164948453608,0.6666666666666666,388.0,7.57095858316901,8.669227347271736,0,test,Established Family Home
675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,1968,,Redmond,98052,0,1968,46,46.0,197.94721407624635,46.0,1,0.45161290322580644,0.6,426.25,8.134760782418645,9.169622538697624,0,train,Established Family Home
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,,Seattle,98103,0,1909,105,105.0,362.5730994152047,105.0,0,0.0,0.3333333333333333,427.5,7.444833273892193,8.30671904320269,1,test,Compact Entry-Level
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,1905,,Seattle,98109,0,1905,109,109.0,403.2846715328467,109.0,1,0.2956204379562044,0.375,498.1818181818182,7.916078096302786,8.294299608857235,0,train,Established Family Home
450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,2010,,Seattle,98116,0,2010,4,4.0,360.0,4.0,1,0.168,0.9166666666666666,217.3913043478261,7.1316985104669115,6.794586580876499,3,test,New-Build Suburban Family
450000.0,3.0,2.25,2450,42180,1.0,0,0,4,2450,0,1978,2000.0,Covington,98042,1,2000,36,14.0,183.6734693877551,14.0,0,0.0,0.75,466.6666666666667,7.804251383528112,10.649725161670181,0,test,Established Family Home
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,,Bellevue,98005,0,1958,56,56.0,313.6094674556213,56.0,0,0.0,0.5833333333333334,355.7894736842105,7.43307534889858,9.010791269515602,1,train,Compact Entry-Level
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,,Bellevue,98007,0,1969,45,45.0,325.64102564102564,45.0,1,0.29743589743589743,0.4375,339.1304347826087,7.576097340623111,9.497097016351463,0,train,Established Family Home
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,,Bellevue,98008,0,1964,50,50.0,253.27510917030568,50.0,1,0.48034934497816595,0.4,327.14285714285717,7.736743682453495,8.871505346165781,0,test,Established Family Home
1550000.0,5.0,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,,Mercer Island,98040,0,1982,32,32.0,459.9406528189911,32.0,1,0.4065281899109792,0.65,408.4848484848485,8.12296471523406,9.767610553984774,2,train,Premium View Property
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,,Burien,98166,0,1973,41,41.0,261.4678899082569,41.0,0,0.0,0.3333333333333333,272.5,6.994849985833071,9.0642735958414,1,train,Compact Entry-Level
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,,Normandy Park,98166,0,1953,61,61.0,315.12605042016804,61.0,0,0.0,0.3333333333333333,297.5,7.0825485693553,9.157677719392877,1,test,Compact Entry-Level
1400000.0,5.0,4.25,3530,7924,2.0,0,0,3,3530,0,2001,,Mercer Island,98040,0,2001,13,13.0,396.60056657223794,13.0,0,0.0,0.85,381.6216216216216,8.169336395928386,8.977777598745481,3,train,New-Build Suburban Family
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,,Seattle,98103,0,1910,104,104.0,388.8888888888889,104.0,0,0.0,0.3333333333333333,360.0,7.273092595999522,8.517393171418904,1,train,Compact Entry-Level
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,,Lake Forest Park,98155,0,1956,58,58.0,185.77981651376143,58.0,1,0.5,0.4375,379.1304347826087,7.687538766201629,9.512664721164834,0,train,Established Family Home
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,,Seattle,98126,0,1925,89,89.0,292.9078014184397,89.0,1,0.425531914893617,0.25,282.0,7.252053951852814,8.699681400989514,0,train,Established Family Home
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,,Auburn,98001,0,1990,24,24.0,147.48717948717947,24.0,0,0.0,0.8333333333333334,354.54545454545456,7.576097340623111,9.018210874191142,3,train,New-Build Suburban Family
1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,,Mercer Island,98040,0,1989,25,25.0,345.679012345679,25.0,1,0.2139917695473251,0.65,589.0909090909091,8.488999457045455,10.074242472958618,2,train,Premium View Property
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,,Auburn,98001,0,1963,51,51.0,135.5421686746988,51.0,1,0.3373493975903614,0.3333333333333333,415.0,7.415175109613295,8.88336291691676,0,train,Established Family Home
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,,Woodinville,98077,0,1968,46,46.0,229.49640287769785,46.0,0,0.0,0.3333333333333333,347.5,7.237778191923443,9.459073694289389,1,train,Compact Entry-Level
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,,Duvall,98019,0,1989,25,25.0,238.88888888888889,25.0,0,0.0,0.6666666666666666,270.0,7.208600337960199,9.561067663645012,1,train,Compact Entry-Level
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,,Seattle,98115,0,1937,77,77.0,372.5490196078432,77.0,0,0.0,0.6666666666666666,306.0,7.333676395657684,8.59452453435256,1,train,Compact Entry-Level
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,,Seattle,98115,0,1950,64,64.0,366.1417322834646,64.0,0,0.0,0.5,282.22222222222223,7.147559271189454,8.53954159508,1,train,Compact Entry-Level
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,,Snoqualmie,98065,0,2002,12,12.0,203.2710280373832,12.0,0,0.0,0.5625,342.4,7.669028288589683,8.757154527656606,3,train,New-Build Suburban Family
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,,Kenmore,98028,0,2012,2,2.0,246.07843137254903,2.0,0,0.0,0.625,313.84615384615387,7.621195162809845,8.633552992532433,3,test,New-Build Suburban Family
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,,Woodinville,98072,0,2007,7,7.0,182.5452016689847,7.0,1,0.17941585535465926,1.1666666666666667,442.46153846153845,7.964503363551548,8.534443544822764,3,train,New-Build Suburban Family
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,,Seattle,98112,0,2008,6,6.0,332.27848101265823,6.0,1,0.36075949367088606,0.8333333333333334,287.27272727272725,7.365812837209472,7.057897937411856,3,test,New-Build Suburban Family
660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,,Snoqualmie,98065,0,2012,2,2.0,194.11764705882356,2.0,0,0.0,0.875,453.3333333333333,8.131824785007195,8.555836815008442,3,test,New-Build Suburban Family
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,,Seattle,98136,0,2006,8,8.0,247.1590909090909,8.0,1,0.2471590909090909,0.625,541.5384615384615,8.166500319155052,8.820847033377717,3,train,New-Build Suburban Family
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,,Seattle,98117,0,2013,1,1.0,294.11764705882354,1.0,0,0.0,0.625,340.0,7.701200180857446,8.48920515487607,3,train,New-Build Suburban Family
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,,Renton,98059,0,2009,5,5.0,181.00358422939067,5.0,0,0.0,0.625,429.2307692307692,7.934155233536322,8.631057447565285,3,train,New-Build Suburban Family
330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,,Seattle,98106,0,2007,7,7.0,227.5862068965517,7.0,1,0.4206896551724138,0.8333333333333334,263.6363636363636,7.280008252884188,8.518991573357617,0,train,Established Family Home
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,,Seattle,98133,0,1947,67,67.0,237.65432098765436,67.0,1,0.4691358024691358,0.4375,281.7391304347826,7.390798521735676,8.513385953073284,0,test,Established Family Home
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,,Seattle,98133,0,2007,7,7.0,250.81967213114757,7.0,0,0.0,0.5,271.1111111111111,7.107425474110705,6.99117688712121,3,train,New-Build Suburban Family
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,,Seattle,98117,0,1921,93,93.0,273.0,93.0,1,0.445,0.5833333333333334,421.05263157894734,7.601402334583733,8.517393171418904,0,train,Established Family Home
925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,,Mercer Island,98040,0,1958,56,56.0,422.3744292237443,56.0,0,0.0,0.625,336.9230769230769,7.692113339595466,8.902591637374087,3,train,New-Build Suburban Family
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,,Bellevue,98006,0,1955,59,59.0,285.2631578947368,59.0,1,0.5,0.4375,330.4347826086956,7.550135342488429,9.018089684104343,0,train,Established Family Home
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,,Seattle,98122,0,1906,108,108.0,470.5882352941176,108.0,0,0.0,0.3333333333333333,425.0,7.438971592395862,8.38958706681109,1,train,Compact Entry-Level
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,,Seattle,98117,0,1929,85,85.0,244.0944881889764,85.0,1,0.30708661417322836,0.5,338.6666666666667,7.840312983320164,8.251403065380556,0,train,Established Family Home
175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,,Des Moines,98198,0,1911,103,103.0,149.57264957264957,103.0,0,0.0,0.5,390.0,7.065613363597717,9.096723645189215,1,train,Compact Entry-Level
740000.0,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,1984,,Federal Way,98003,0,1984,30,30.0,128.16072047107724,30.0,1,0.22237616903359889,1.0,577.4,8.661293535389994,10.363314575330303,2,train,Premium View Property
345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,1984,,Renton,98059,0,1984,30,30.0,162.73584905660377,30.0,0,0.0,0.75,403.8095238095238,7.659642954564682,9.616072111201778,3,train,New-Build Suburban Family
510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,1986,,Sammamish,98074,0,1986,28,28.0,235.0230414746544,28.0,1,0.3317972350230415,0.5833333333333334,456.8421052631579,7.682943169878292,10.183427229849748,0,train,Established Family Home
530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,1974,,Normandy Park,98166,0,1974,40,40.0,216.3265306122449,40.0,0,0.0,0.6875,362.962962962963,7.804251383528112,9.616005460087013,0,train,Established Family Home
155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,1952,,Renton,98056,0,1952,62,62.0,221.42857142857144,62.0,0,0.0,0.5,233.33333333333334,6.55250788703459,8.556606193773073,1,train,Compact Entry-Level
266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,1986,,Kent,98030,0,1986,28,28.0,149.438202247191,28.0,1,0.21348314606741572,0.8333333333333334,323.6363636363636,7.484930283289661,8.88391747120797,0,train,Established Family Home
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,,Auburn,98002,0,1952,62,62.0,139.02702702702703,62.0,1,0.3783783783783784,0.6666666666666666,370.0,7.523481312573497,9.018089684104343,0,train,Established Family Home
265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,1998,,Auburn,98092,0,1998,16,16.0,168.78980891719746,16.0,0,0.0,0.6666666666666666,314.0,7.359467638255621,8.649448770536708,1,train,Compact Entry-Level
372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,1951,,Seattle,98136,0,1951,63,63.0,288.5426356589147,63.0,1,0.24031007751937986,0.3333333333333333,322.5,7.1631723908466425,8.612685172875459,1,test,Compact Entry-Level
337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,1956,,Seattle,98108,0,1956,58,58.0,198.52941176470588,58.0,1,0.4117647058823529,0.4,242.85714285714286,7.438971592395862,8.897682313454224,0,test,Established Family Home
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,,Seattle,98199,0,1948,66,66.0,502.58843830888696,66.0,0,0.0,0.75,331.14285714285717,7.05617528410041,8.476579508530941,1,train,Compact Entry-Level
